Data Source name,Date,Campaign,Campaign Effective Status,Ad Set Name,Ad Name,Country Funnel,Geo Location Segment,FB Spent Funnel (INR),Amount Spent (INR),Clicks (all),Impressions,Page Likes,Landing Page Views,Link Clicks,Adds to Cart,Checkouts Initiated,Adds of Payment Info,Purchases,Revenue (INR),Messaging Conversations Started,Adds to Cart Conversion Value (INR),Checkouts Initiated Conversion Value (INR),Adds of Payment Info Conversion Value (INR),Ad Creative Image Permalink URL,Ad Creative Video Permalink URL,Row Count,Ad Account ID,Ad Effective Status,Ad Preview Shareable Link,Ad set Effective Status,Campaign Objective,Campaign Result Type,Campaign Result value,Country,Ad Creative Thumbnail URL,Ad Creative Video Picture URL,Ad set Start Time,Campaign Start Time,Spend (INR),Clicks,ROAS,CTR
XYZ Luxury,2026-03-01,Growify | MOF & BOF | Sale | India +intl,ACTIVE,Ecomm | Mof + Bof & retargeting | INT,Catalogue | Carousel | Top Selling Product | PLP | BAU,India,India,1275.94,1275.94,3020,36871,2.0,1428.0,1988.0,5,0.0,0.0,0.0,0.0,0.0,94908.5,0.0,0.0,,,1,385541000000000.0,ACTIVE,https://fb.me/20nnXruSfhAq4Ym,ACTIVE,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad3-1.xx.fbcdn.net/v/t39.2147-6/75341531_494485104475166_2751028116179648512_n.png?_nc_cat=1&ccb=1-7&_nc_ohc=qJSQTj5L0hYQ7kNvwGlkhVd&_nc_oc=AdpSXB0qo9R-VEE7ziguxQx1ICTGd9j076Zv279QOR3Ogv0E8kpurZ4KU4l3nia-wcw&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=zq5EHOGZjpDhxdvwII7_ow&_nc_tpa=Q5bMBQKOEjGnAjDEMU05eVyOayEPeJe9_dohGvQyTm0Ank-vvSTb2CvdhrgF8ZLzbztdU2yCmc8aJhEuRg&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=39b8c1&_nc_sid=58080a&oh=00_AQGp30_x8O62TzvWjcHc6CjJO_J0YsR5ty6QlYCZBilmXw&oe=6A94AA84,,2025-01-30 06:08:45+00:00,2025-01-30 06:08:45+00:00,1275.94,3020,0.0,8.190718993246724
XYZ Luxury,2026-03-01,Growify | MOF | Sale | India,PAUSED,Ecomm | MOF,Custom | Flexible | New Launch | CLP,India,India,143.21,143.21,103,2102,0.0,18.0,37.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/ads/image/?d=AQKAAR_XvB6rc92IBMvwiHDdDQhXaADilGF9CxY37A5xKRxo94gtlV_HPv3YxfCX98gQxtfneSGcUJk8U0ZU8FtQJ-yM2FqUOtO7Jv9V5p9vh9HiCmqadHRpOlxd2rLG0RKceNm_xYhVPrnJbP3CFLdG,,1,385541000000000.0,PAUSED,https://fb.me/1StyuheSuZ7YTAa,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://external-iad3-1.xx.fbcdn.net/emg1/v/t13/18404194275737220889?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQI7pJRCaLIuOCmL3h4rYoD4jBa-316hWxj8razxh1ZAoU7aK45n6WCbE_ipE9RY9Odv01RQpmCIIjtXU4k8K9JLhfEtir7sPeaK1vTcvZR8BOB41fGqaf9VGJAkSfSyfuzNMeYEGsxyGFKAVpHTHxQn&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=AAT1rw8EAAAA&_nc_gid=hX6o4zFMze7YHVyu-PMmvQ&_nc_oc=AdriZ0rjq4BcTwhCg7xwRN3L5qNYVVfEDwURpB0Fv258Jk0dfiAoFTHtGRfmvnpqQyg&ccb=13-1&oh=06_Q3-9AQ7d-92k1n9gCKqcsQ2GRth1UzQr5U3iu2uttepXzTxe&oe=69CF673C&_nc_sid=58080a,,2026-02-23 18:29:00+00:00,2026-02-23 18:29:00+00:00,143.21,103,0.0,4.900095147478592
XYZ Luxury,2026-03-01,Growify | MOF | Sale | India,PAUSED,Ecomm | MOF,Custom | Flexible | Testimonial | CLP,India,India,849.75,849.75,3302,30242,3.0,224.0,402.0,1,0.0,0.0,0.0,0.0,0.0,16450.0,0.0,0.0,https://www.facebook.com/ads/image/?d=AQKZFFaRtjzikGhmy-6zGKI3rc5ytr4ut7QOfYpqOBFoGuxC8wehBQxjNxwuQ32E5RZGNgnfGxdMWv2xQCP_ic7RpYQuNpy9dv5fVuqnmOE5CY8MYxw6ZNkFnGOG6y6dq8UUpPHO6Izp-bAGNbhfuzpK,https://www.facebook.com/reel/889085317370105/,1,385541000000000.0,PAUSED,https://fb.me/1ToBzKOmoKBrVHF,CAMPAIGN_PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/634246339_889354407280217_3679991350847856020_n.jpg?_nc_cat=108&ccb=1-7&_nc_ohc=O1dNWN04rrgQ7kNvwEsrLzN&_nc_oc=Adr48EHDesrXikKT_5mOV6slwuIdiL9SLoqoHad866s4ng4uehKu1Qv9AX3SvdVjFrY&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=hX6o4zFMze7YHVyu-PMmvQ&_nc_tpa=Q5bMBQH--MdLork1hgBdl_ZpNaIoSJhibPTaYKJRFbG0xU4cItJrBjjvY3Idx7HdHSxSjDE9hRdPTh0YSw&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af34ZT5e9wwETtJVVNHIgLRIJz309bBXxYW93pTtF1aZ6w&oe=69D34886,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/634246339_889354407280217_3679991350847856020_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=108&ccb=1-7&_nc_sid=200999&_nc_ohc=O1dNWN04rrgQ7kNvwEsrLzN&_nc_oc=Adr48EHDesrXikKT_5mOV6slwuIdiL9SLoqoHad866s4ng4uehKu1Qv9AX3SvdVjFrY&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=APRAPSkEAAAA&_nc_gid=P-fHjWgNLRQ1zxEz2Vbf4A&_nc_tpa=Q5bMBQGF9Bu9SpUo_88xrVf1zZrL0hYDmJ-bGuE5sILJAJiW0Tjmvt9phR3pGHp8Y8mLWutRtzhWDI5-iA&oh=00_Af2O7oF7Md425oxCUmHqyX9PMQXr-tdM2KFXuFC3s7bLTA&oe=69D34886,2026-02-23 18:29:00+00:00,2026-02-23 18:29:00+00:00,849.75,3302,0.0,10.918590040341247
XYZ Luxury,2026-03-01,Growify | MOF | Sale | India,PAUSED,Ecomm | Open,Custom | Flexible | Testimonial | CLP,India,India,285.82,285.82,3150,22488,1.0,62.0,205.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/ads/image/?d=AQKZFFaRtjzikGhmy-6zGKI3rc5ytr4ut7QOfYpqOBFoGuxC8wehBQxjNxwuQ32E5RZGNgnfGxdMWv2xQCP_ic7RpYQuNpy9dv5fVuqnmOE5CY8MYxw6ZNkFnGOG6y6dq8UUpPHO6Izp-bAGNbhfuzpK,https://www.facebook.com/reel/889085317370105/,1,385541000000000.0,PAUSED,https://fb.me/1SNquSTDSs6i4wP,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/634246339_889354407280217_3679991350847856020_n.jpg?_nc_cat=108&ccb=1-7&_nc_ohc=O1dNWN04rrgQ7kNvwEsrLzN&_nc_oc=Adr48EHDesrXikKT_5mOV6slwuIdiL9SLoqoHad866s4ng4uehKu1Qv9AX3SvdVjFrY&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=hX6o4zFMze7YHVyu-PMmvQ&_nc_tpa=Q5bMBQH--MdLork1hgBdl_ZpNaIoSJhibPTaYKJRFbG0xU4cItJrBjjvY3Idx7HdHSxSjDE9hRdPTh0YSw&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=5fad0e&_nc_sid=58080a&oh=00_Af34ZT5e9wwETtJVVNHIgLRIJz309bBXxYW93pTtF1aZ6w&oe=69D34886,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/634246339_889354407280217_3679991350847856020_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=108&ccb=1-7&_nc_sid=200999&_nc_ohc=O1dNWN04rrgQ7kNvwEsrLzN&_nc_oc=Adr48EHDesrXikKT_5mOV6slwuIdiL9SLoqoHad866s4ng4uehKu1Qv9AX3SvdVjFrY&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=APRAPSkEAAAA&_nc_gid=P-fHjWgNLRQ1zxEz2Vbf4A&_nc_tpa=Q5bMBQGF9Bu9SpUo_88xrVf1zZrL0hYDmJ-bGuE5sILJAJiW0Tjmvt9phR3pGHp8Y8mLWutRtzhWDI5-iA&oh=00_Af2O7oF7Md425oxCUmHqyX9PMQXr-tdM2KFXuFC3s7bLTA&oe=69D34886,2026-02-23 18:29:00+00:00,2026-02-23 18:29:00+00:00,285.82,3150,0.0,14.007470651013874
XYZ Luxury,2026-03-01,Growify | TOF | Sale | India,PAUSED,Ecomm | ADV+,Custom | Carousel | New Arrival | PLP | BUA,India,India,4.62,4.62,0,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/ads/image/?d=AQJAtcaCa9myPp6wSeJLy4UMr1Aj0Uc0t5qWaX37rrN5olGL2uyfxw4ue2nrsZtSAqqz5biSLNkq0CdEOUh7eSh4NxGZtB2U9P-dsVEyk31PxwxUlsXt1l8Yp7qw_VQUNmJpPkEXAvEm2K1L_VHi--90,,1,385541000000000.0,PAUSED,https://fb.me/1T8RF0wHNjnVPUM,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad6-1.xx.fbcdn.net/v/t45.1600-4/621830390_122110273659184571_8237587102569361158_n.jpg?_nc_cat=102&ccb=1-7&_nc_ohc=olhhczteMNkQ7kNvwG-8c34&_nc_oc=AdryN0cb6bnHuxCOClwoQ4KWrcWHVJiK01iAn0scYHTGzckzbMMVoRWMoA0ysCsA6Rw&_nc_zt=1&_nc_ht=scontent-iad6-1.xx&edm=AAT1rw8EAAAA&_nc_gid=hX6o4zFMze7YHVyu-PMmvQ&_nc_tpa=Q5bMBQHl80jPXXLpvxqQqjHoG9O5r6RLJqpw8BnKabzWIzj9MA6_CdBzNDrvF_y2dbN82yT2YdMYp5gakg&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=52f3c4&_nc_sid=58080a&oh=00_Af3yqjLloBLoLXYWBRXnFUxt8iTLDld-ravEfrR40R3wvg&oe=69D34AD6,,2026-02-26 09:55:00+00:00,2026-02-26 09:55:00+00:00,4.62,0,0.0,0.0
XYZ Luxury,2026-03-01,Growify | TOF | Sale | India,PAUSED,Ecomm | ADV+,Custom | SI | 30% Off | CLP,India,India,887.38,887.38,386,15969,0.0,229.0,276.0,8,0.0,0.0,0.0,0.0,0.0,92045.3,0.0,0.0,https://www.facebook.com/ads/image/?d=AQKdvNH4aVV2yYjp6Lh0WqBMFFMS1BTQrtsZJZ2QiX2rpz9E3B5aMYFK9-704wxSx-U5Sty_ZBHuvzMiLHYfNcQo6991KDT085cLQ6VBVRFO9Ki3iXYZhPI20TnF01DxPDNFazlChe_y1XSzagW941m6,,1,385541000000000.0,PAUSED,https://fb.me/y5P6SFLpFu4S75u,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad3-2.xx.fbcdn.net/v/t45.1600-4/642750184_122115352911184571_5090566327560276796_n.jpg?_nc_cat=111&ccb=1-7&_nc_ohc=h2kXNV-CRGsQ7kNvwG3xqlR&_nc_oc=AdrdyC2A5R9aoeyFu7DdATguyXb5iKdz9U9hS-b9yjTzTqNFObCd16CRdgbjCATe8jM&_nc_zt=1&_nc_ht=scontent-iad3-2.xx&edm=AAT1rw8EAAAA&_nc_gid=hX6o4zFMze7YHVyu-PMmvQ&_nc_tpa=Q5bMBQHiXE_J-46H2WgLwP5T-pwZSx_vBo6HadvHgnUY8WCHpbUTEtQlyJ480AZUHq8W71zWeT8jCEhxTg&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=52f3c4&_nc_sid=58080a&oh=00_Af3NHJMQsOn7tpSMrcT2N5FJqBi2CRV-PkMeRkInt3BzXw&oe=69D36F25,,2026-02-26 09:55:00+00:00,2026-02-26 09:55:00+00:00,887.38,386,0.0,2.4171832926294696
XYZ Luxury,2026-03-01,Growify | TOF | Sale | India,PAUSED,Ecomm | ADV+,Custom | Single Image 2 | 10% Off | CLP,India,India,3.24,3.24,3,61,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/ads/image/?d=AQIkZlvdwdGjz00cj5I47MDN_28Ji193Ah4sGhW2Lf9Mlcsl8K8NvDhsaq2zFz4IkBiHW0ZlEuW4AZFM74cP9aJsNrFVPqYgonjyxw15U6JwLVyHMXR_WT5AXbinXLIFrlp43HxRiNltepe9ePwcvQPe,,1,385541000000000.0,PAUSED,https://fb.me/1Zo10UYPpbePj5V,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad3-2.xx.fbcdn.net/v/t45.1600-4/559510814_31584127847899558_8543381921020066397_n.jpg?_nc_cat=103&ccb=1-7&_nc_ohc=mjNiEi-mLocQ7kNvwGfBgsh&_nc_oc=Adqa6ke2cmpxpgE9MrLbsjtXH6YmvIytR-lfXazQxXfEXMivGXbvwUGg8tWFmxKiANU&_nc_zt=1&_nc_ht=scontent-iad3-2.xx&edm=AAT1rw8EAAAA&_nc_gid=hX6o4zFMze7YHVyu-PMmvQ&_nc_tpa=Q5bMBQFndOAlx3-X04sloZX4DL8roR5pz9dck7MK-mtOApwhu73R13K4TMmVUmObmMn8qOu9KsjBHoztRw&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=52f3c4&_nc_sid=58080a&oh=00_Af3y9TCAnlsuCRu-n89P3CK59bMxh_-esxTtn02booN7Dg&oe=69D345BC,,2026-02-26 09:55:00+00:00,2026-02-26 09:55:00+00:00,3.24,3,0.0,4.918032786885246
XYZ Luxury,2026-03-01,Growify | TOF | Sale | India,PAUSED,Ecomm | ADV+,Custom | Single Image 3 | Sonam Bajwa | PLP | BAU,India,India,1.82,1.82,8,58,0.0,1.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/ads/image/?d=AQJmsrhsRVkS5HmzVxl1gNQuCwpmxAHh30i9r6Uqd4mCj2y4nVR_M4P1POVDxSfkngNz-y8KoYO_EKfbNbMsWFZo9tCkarlIeCSsjqbhOVsE39JWaqPXJ29tfKK0BCtoKEe2p8c2dOhH5EMAK5bgsgEe,,1,385541000000000.0,PAUSED,https://fb.me/32pR5Gg0P1ArCp7,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/627337653_122111155185184571_8845452688961892721_n.jpg?_nc_cat=108&ccb=1-7&_nc_ohc=-ancnAqpgOYQ7kNvwFC3kes&_nc_oc=AdoTAcypMWwLgIb4aRo4HSea_oeShtleHvcDLCcNllYGGdOey4WEEOdN-0IqEQmov1M&_nc_zt=1&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=hX6o4zFMze7YHVyu-PMmvQ&_nc_tpa=Q5bMBQGctp7tDNjZ-M0GnNakPLVScwNHjeSDLNnyEQ0Uryg4pQEl2sx9U1HdD5GvtisUeA9quVIJfPnDpg&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=52f3c4&_nc_sid=58080a&oh=00_Af3CG3fV7Lsxt-hrwrhHVx0E0Q9dlUIMTL6BTijfDe188Q&oe=69D348F1,,2026-02-26 09:55:00+00:00,2026-02-26 09:55:00+00:00,1.82,8,0.0,13.793103448275861
XYZ Luxury,2026-03-01,Growify | TOF | Sale | India,PAUSED,Ecomm | ADV+,Custom | Single Image 4 | 30% Off | PLP,India,India,85.34,85.34,18,521,0.0,9.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.facebook.com/ads/image/?d=AQKJTqy75Vl7rGO0MLiMpmkKXY8n1vd28wGJ9WmihOJiIAUyIOo7nhuvA9KklzWYqGdvGN-M439Zw0Zu8HBJJaPmVJk0ThD-PR6s0HjQhacUKaoVdnQVkh7e56CiKt9IPPGFN539CDKbf6an9AX-1sCy,,1,385541000000000.0,PAUSED,https://fb.me/1QMeTWcyVXCt15J,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad3-1.xx.fbcdn.net/v/t45.1600-4/643836679_122115352803184571_5121448228000570672_n.jpg?_nc_cat=104&ccb=1-7&_nc_ohc=N4tvvIF7K1cQ7kNvwGTABjQ&_nc_oc=Adp8WpfgDHrGLp4rmEe6Hwsn9ie5gEVC0f2E1kHrSxB7qPYQDYUnu_zGsQvKaPzvXIM&_nc_zt=1&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=hX6o4zFMze7YHVyu-PMmvQ&_nc_tpa=Q5bMBQEJaUNtHyuxaBgCp8Rb8vkIgy3pbDaITDpV9YEfLfMjdcZo3q8GRcIvCHCni9wlrAnSvGx1vB8s1Q&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=52f3c4&_nc_sid=58080a&oh=00_Af3GU2p4D2ilLKwvbsgHvNnlHyOh271WFnsH_6h4snW1nQ&oe=69D3462F,,2026-02-26 09:55:00+00:00,2026-02-26 09:55:00+00:00,85.34,18,0.0,3.45489443378119
XYZ Luxury,2026-03-01,Growify | TOF | Sale | India,PAUSED,Ecomm | ADV+,Custom | Single Video 2 | Bridal Set | CLP | BAU,India,India,4.86,4.86,18,235,0.0,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://www.facebook.com/reel/1643252846669851/,1,385541000000000.0,PAUSED,https://fb.me/1SOipoX2M2CrFKl,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/636998482_1964032654506920_6413462210102787023_n.jpg?_nc_cat=103&ccb=1-7&_nc_ohc=T6Yq3vG4z4UQ7kNvwEzpAUZ&_nc_oc=AdrMeR-Io46M7cVB8Bu1NTXGRr2EVFJtAThs5OXFXcbt03x6R5NzI_5uW3Ermt15TFo&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=AAT1rw8EAAAA&_nc_gid=hX6o4zFMze7YHVyu-PMmvQ&_nc_tpa=Q5bMBQEiYBlvuaeLs5GKqHU2qNeUElEX8L15gV3s3iLLOpIgHwodj3Q1GDrK9nw4Up1idKtuNXzEYWbJ3A&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=b696e2&_nc_sid=58080a&oh=00_Af2-lA34IxiTh92hrWJ7MdeEc-v7bUjdjY0J5qL2KltfeQ&oe=69D34A26,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/636998482_1964032654506920_6413462210102787023_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=103&ccb=1-7&_nc_sid=200999&_nc_ohc=T6Yq3vG4z4UQ7kNvwEzpAUZ&_nc_oc=AdrMeR-Io46M7cVB8Bu1NTXGRr2EVFJtAThs5OXFXcbt03x6R5NzI_5uW3Ermt15TFo&_nc_zt=23&_nc_ht=scontent-iad3-2.xx&edm=APRAPSkEAAAA&_nc_gid=P-fHjWgNLRQ1zxEz2Vbf4A&_nc_tpa=Q5bMBQGuZeRRF3M_pAe2hbSlqcoV1f2MJMlLtr0U715dLdxc6wYVFdXW9Q6ihfo6tr_t0Cs7xoBdBdUD_g&oh=00_Af3jwkXVDFasKn0dxOeQCzlwdSijYgBoz6p8cvMfCdHuMA&oe=69D34A26,2026-02-26 09:55:00+00:00,2026-02-26 09:55:00+00:00,4.86,18,0.0,7.659574468085106
XYZ Luxury,2026-03-01,Growify | TOF | Sale | India,PAUSED,Ecomm | ADV+,Custom | Video | Testimonial | Bridal Set | CLP,India,India,108.9,108.9,106,1403,0.0,13.0,24.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://www.facebook.com/reel/856277254112170/,1,385541000000000.0,PAUSED,https://fb.me/1SHFN0k8XdMEcZ9,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/634246339_889354407280217_3679991350847856020_n.jpg?_nc_cat=108&ccb=1-7&_nc_ohc=O1dNWN04rrgQ7kNvwEsrLzN&_nc_oc=Adr48EHDesrXikKT_5mOV6slwuIdiL9SLoqoHad866s4ng4uehKu1Qv9AX3SvdVjFrY&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=hX6o4zFMze7YHVyu-PMmvQ&_nc_tpa=Q5bMBQF_HbHXbiM54lNnpfSbt4Ss1P6LilbPiPB4TWu7g9f1BSM7bvuJRNVxAo2E1b3HeGSLOpRrfNR9RA&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=b696e2&_nc_sid=58080a&oh=00_Af17z6wkFidaFbPrgXvMfUYtQwz5VtzVNi_A2NIf5niGUA&oe=69D34886,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/634246339_889354407280217_3679991350847856020_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=108&ccb=1-7&_nc_sid=200999&_nc_ohc=O1dNWN04rrgQ7kNvwEsrLzN&_nc_oc=Adr48EHDesrXikKT_5mOV6slwuIdiL9SLoqoHad866s4ng4uehKu1Qv9AX3SvdVjFrY&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=APRAPSkEAAAA&_nc_gid=P-fHjWgNLRQ1zxEz2Vbf4A&_nc_tpa=Q5bMBQGxGcY2byaDrhTHl2rmQ7phD3CjdStU0HEW9v265-vsedQsl8IO9bkLpAomnvHIH8q38AupqFH2dw&oh=00_Af2XattUpmWH5IYgJ0sSM3f02ogA66jWnFlrU63W5Hji6A&oe=69D34886,2026-02-26 09:55:00+00:00,2026-02-26 09:55:00+00:00,108.9,106,0.0,7.555238774055595
XYZ Luxury,2026-03-01,Growify | TOF | Sale | India,PAUSED,Ecomm | ADV+,Custom | Video | Testimonial | New Arrival | CLP,India,India,1149.17,1149.17,5614,42590,0.0,293.0,716.0,2,0.0,0.0,0.0,0.0,0.0,50800.0,0.0,0.0,,https://www.facebook.com/reel/1884796522922835/,1,385541000000000.0,PAUSED,https://fb.me/2kbsvbNMiM3hZut,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/607375916_873876915093863_2317148827821906574_n.jpg?_nc_cat=104&ccb=1-7&_nc_ohc=I1cVEkuZYoIQ7kNvwFsYYGo&_nc_oc=AdqXdxRDwiTi7SxN2LBxDGClpxssr3BbH6rMsqQ_uXMAczI_Qu4mdp-04jkil3BLThI&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=AAT1rw8EAAAA&_nc_gid=hX6o4zFMze7YHVyu-PMmvQ&_nc_tpa=Q5bMBQFm8tmxNIS666ncEYObxB2EPz7XnZIewAbEC33zo6q6_PpRKgFjvh-l5FpmSMTlf9ab4xZr5IlPZw&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&ur=b696e2&_nc_sid=58080a&oh=00_Af0PnEB9b60Nv5m5Z6nt0-Vmi_fQYMVy8oJ3cq-YyUzPng&oe=69D367CC,https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/607375916_873876915093863_2317148827821906574_n.jpg?stp=dst-jpg_s160x160_tt6&_nc_cat=104&ccb=1-7&_nc_sid=200999&_nc_ohc=I1cVEkuZYoIQ7kNvwFsYYGo&_nc_oc=AdqXdxRDwiTi7SxN2LBxDGClpxssr3BbH6rMsqQ_uXMAczI_Qu4mdp-04jkil3BLThI&_nc_zt=23&_nc_ht=scontent-iad3-1.xx&edm=APRAPSkEAAAA&_nc_gid=P-fHjWgNLRQ1zxEz2Vbf4A&_nc_tpa=Q5bMBQGpQnKRBaJn9WcDByJmbtLRDCKD6W6AhZbg6x1Y7jsqc8U381O-1h4sovlar9G3pJSGe8keoZDGqw&oh=00_Af0esjHLZBiOHte3cXQqV4U73_xV3-h9sv8IelUZyr_mdg&oe=69D367CC,2026-02-26 09:55:00+00:00,2026-02-26 09:55:00+00:00,1149.17,5614,0.0,13.181498004226345
XYZ Luxury,2026-03-01,Growify | TOF | Sale | India,PAUSED,Ecomm | Home Essential,Catalog | Carousel | 30% Off | PLP | Event,India,India,0.02,0.02,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,385541000000000.0,PAUSED,https://fb.me/1StkSBi8J6J6xIq,PAUSED,OUTCOME_SALES,offsite_conversion.fb_pixel_purchase,0,IN,https://external-iad3-1.xx.fbcdn.net/emg1/v/t13/10634950861762757247?url=https%3A%2F%2Fwww.facebook.com%2Fads%2Fimage%2F%3Fd%3DAQKamG_OGV_nh3yV7L4caJraaob0D2y-CfWPn9PStZ49dIMHBf1gWGJ3mBNhCZXNRHqjoNSAQLiw0zpEaIMFwitEoJvRThxEIOUW9My1nAbY5WYUoNOmB0qK43Y8ctPfhX3veQ5YHuJW4APWS_7TZ4WV&fb_obo=1&utld=facebook.com&stp=c0.5000x0.5000f_dst-emg0_p64x64_q75_tt6&edm=AAT1rw8EAAAA&_nc_gid=hX6o4zFMze7YHVyu-PMmvQ&_nc_oc=AdoL9dwMY7q3eo6KPyTHyuY98VwUOPgBXJRtvY0HU45CVyhP7_YmT4l4NtSq5SjUaNU&ccb=13-1&oh=06_Q3-9AaMkO7Xdt3xyCh4CrxOJk57A3uzgvn6sD7VGsdSxi290&oe=69CF509B&_nc_sid=58080a,,2026-01-20 18:40:00+00:00,2025-01-27 13:18:10+00:00,0.02,0,0.0,0.0
