Date,Platform,Campaign,Spend (INR),Revenue (INR),Clicks,Impressions,Purchases,ROAS,CTR,CPC (INR),CPM (INR),Conversion Rate,AOV (INR)
2026-04-11,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,2320.12,0.0,1250,15454,0.0,0.0,8.08852077132134,1.856096,150.13071049566454,0.0,
2026-04-11,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,9.93,0.0,0,7,0.0,0.0,0.0,,1418.5714285714287,,
2026-04-11,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,479.54,0.0,52,650,0.0,0.0,8.0,9.221923076923078,737.7538461538462,0.0,
2026-04-11,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-04-11,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,59.32,0.0,4,73,0.0,0.0,5.47945205479452,14.83,812.6027397260274,0.0,
2026-04-11,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,762.95,0.0,36,727,0.0,0.0,4.951856946354883,21.193055555555556,1049.4497936726273,0.0,
2026-04-11,Facebook,Growify | MOF & BOF | Sale | India +intl,227.02,0.0,36,1375,0.0,0.0,2.618181818181818,6.306111111111111,165.10545454545456,0.0,
2026-04-11,Facebook,Growify | MOF & BOF | Sale | India +intl,702.82,0.0,145,5905,0.0,0.0,2.4555461473327687,4.847034482758621,119.02116850127013,0.0,
2026-04-11,Facebook,Growify | MOF & BOF | Sale | India +intl,3202.24,0.0,1710,33309,0.0,0.0,5.133747635774115,1.8726549707602338,96.13738028760994,0.0,
2026-04-11,Facebook,Growify | MOF & BOF | Sale | India +intl,1941.41,0.0,2124,23392,0.0,0.0,9.080027359781122,0.9140348399246705,82.99461354309166,0.0,
2026-04-11,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0,,,,,,
2026-04-11,Facebook,Growify | MOF & BOF | Sale | India +intl,2665.12,0.0,2918,48594,0.0,0.0,6.004856566654319,0.9133379026730637,54.844631024406304,0.0,
2026-04-11,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-11,Facebook,Growify | TOF | Sale | India,159.78,31500.0,10,751,1.0,197.14607585429965,1.3315579227696404,15.978,212.75632490013317,10.0,31500.0
2026-04-11,Facebook,Growify | TOF | Sale | India,86.88,0.0,3,116,0.0,0.0,2.586206896551724,28.959999999999997,748.9655172413793,0.0,
2026-04-11,Facebook,Growify | TOF | Sale | India,2676.84,0.0,423,10920,0.0,0.0,3.8736263736263736,6.32822695035461,245.13186813186815,0.0,
2026-04-11,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-11,Facebook,Growify | TOF | Sale | India,0.02,0.0,0,1,0.0,0.0,0.0,,20.0,,
2026-04-11,Facebook,Growify | TOF | Sale | India,461.07,0.0,64,1863,0.0,0.0,3.435319377348363,7.20421875,247.487922705314,0.0,
2026-04-11,Facebook,Growify | TOF | Sale | India,5547.42,18095.0,1138,26510,2.0,3.261876692228099,4.292719728404375,4.874710017574692,209.25763862693321,0.17574692442882248,9047.5
2026-04-11,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0,,,,,,
2026-04-11,Facebook,Growify | TOF | Sale | US,54.59,0.0,1,29,0.0,0.0,3.4482758620689653,54.59,1882.4137931034484,0.0,
2026-04-11,Facebook,Growify | TOF | Sale | US,5448.0,0.0,86,2402,0.0,0.0,3.5803497085761866,63.348837209302324,2268.1099084096586,0.0,
2026-04-11,Facebook,Growify | TOF | Sale | US,556.74,0.0,16,209,0.0,0.0,7.655502392344498,34.79625,2663.8277511961724,0.0,
2026-04-11,Facebook,Growify | TOF | Sales | India | Open,2293.36,0.0,1090,134363,0.0,0.0,0.811235235890833,2.104,17.068389363143126,0.0,
2026-04-11,Facebook,Growify | TOF | Traffic | India,19.72,0.0,34,361,0.0,0.0,9.418282548476455,0.58,54.62603878116344,0.0,
2026-04-11,Facebook,Growify | TOF | Traffic | India,709.08,0.0,683,98003,0.0,0.0,0.6969174413028172,1.0381844802342606,7.235288715651562,0.0,
2026-04-12,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,117.63,0.0,34,637,0.0,0.0,5.337519623233909,3.459705882352941,184.66248037676607,0.0,
2026-04-12,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,618.57,0.0,216,2610,0.0,0.0,8.275862068965518,2.86375,237.00000000000003,0.0,
2026-04-12,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,551.72,0.0,35,388,0.0,0.0,9.02061855670103,15.763428571428571,1421.958762886598,0.0,
2026-04-12,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,177.23,0.0,8,112,0.0,0.0,7.142857142857142,22.15375,1582.4107142857142,0.0,
2026-04-12,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,1148.27,0.0,76,927,0.0,0.0,8.198489751887811,15.108815789473685,1238.6947141316073,0.0,
2026-04-12,Facebook,Growify | MOF & BOF | Sale | India +intl,797.38,0.0,86,3627,0.0,0.0,2.3711055969120487,9.271860465116278,219.84560242624758,0.0,
2026-04-12,Facebook,Growify | MOF & BOF | Sale | India +intl,695.92,0.0,91,4200,0.0,0.0,2.166666666666667,7.647472527472527,165.6952380952381,0.0,
2026-04-12,Facebook,Growify | MOF & BOF | Sale | India +intl,2240.89,0.0,779,15021,0.0,0.0,5.186072831369416,2.876623876765083,149.1838093335996,0.0,
2026-04-12,Facebook,Growify | MOF & BOF | Sale | India +intl,1847.72,0.0,1568,15328,0.0,0.0,10.22964509394572,1.1783928571428572,120.54540709812109,0.0,
2026-04-12,Facebook,Growify | MOF & BOF | Sale | India +intl,2436.56,0.0,1622,30161,0.0,0.0,5.377805775670568,1.5021948212083847,80.78511985676867,0.0,
2026-04-12,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-12,Facebook,Growify | TOF | Sale | India,106.61,0.0,10,336,0.0,0.0,2.976190476190476,10.661,317.29166666666663,0.0,
2026-04-12,Facebook,Growify | TOF | Sale | India,0.05,0.0,0,1,0.0,0.0,0.0,,50.0,,
2026-04-12,Facebook,Growify | TOF | Sale | India,5067.73,13650.0,572,15962,1.0,2.693513663908693,3.583510838240822,8.859667832167831,317.4871569978699,0.17482517482517482,13650.0
2026-04-12,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-12,Facebook,Growify | TOF | Sale | India,1.3,0.0,0,2,0.0,0.0,0.0,,650.0,,
2026-04-12,Facebook,Growify | TOF | Sale | India,176.39,0.0,8,406,0.0,0.0,1.9704433497536946,22.04875,434.45812807881765,0.0,
2026-04-12,Facebook,Growify | TOF | Sale | India,888.46,0.0,120,3077,0.0,0.0,3.899902502437439,7.403833333333334,288.74228144296393,0.0,
2026-04-12,Facebook,Growify | TOF | Sale | India,2481.85,0.0,425,9691,0.0,0.0,4.38551233102879,5.839647058823529,256.0984418532659,0.0,
2026-04-12,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0,,,,,,
2026-04-12,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0,,,,,,
2026-04-12,Facebook,Growify | TOF | Sale | US,100.18,0.0,1,13,0.0,0.0,7.6923076923076925,100.18,7706.153846153847,0.0,
2026-04-12,Facebook,Growify | TOF | Sale | US,5208.19,93893.4,35,943,1.0,18.02802893135619,3.711558854718982,148.80542857142856,5523.001060445386,2.857142857142857,93893.4
2026-04-12,Facebook,Growify | TOF | Sale | US,2285.75,0.0,51,757,0.0,0.0,6.737120211360634,44.818627450980394,3019.4848084544255,0.0,
2026-04-12,Facebook,Growify | TOF | Sales | India | Open,1970.3,0.0,806,106523,0.0,0.0,0.7566441050289608,2.4445409429280396,18.49647493968439,0.0,
2026-04-12,Facebook,Growify | TOF | Sales | India | Open,3.24,0.0,2,55,0.0,0.0,3.6363636363636362,1.62,58.909090909090914,0.0,
2026-04-12,Facebook,Growify | TOF | Sales | India | Open,24.61,0.0,9,323,0.0,0.0,2.786377708978328,2.7344444444444442,76.19195046439629,0.0,
2026-04-12,Facebook,Growify | TOF | Traffic | India,1.07,0.0,2,49,0.0,0.0,4.081632653061225,0.535,21.836734693877553,0.0,
2026-04-12,Facebook,Growify | TOF | Traffic | India,15.43,0.0,23,250,0.0,0.0,9.2,0.6708695652173913,61.72,0.0,
2026-04-12,Facebook,Growify | TOF | Traffic | India,497.34,0.0,544,69640,0.0,0.0,0.781160252728317,0.9142279411764705,7.141585295807007,0.0,
2026-04-13,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,0.0,0.0,0,0,0.0,,,,,,
2026-04-13,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,0.0,0.0,0,0,0.0,,,,,,
2026-04-13,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-04-13,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-04-13,Facebook,Growify | MOF & BOF | Sale | India +intl,828.23,17150.0,92,5218,1.0,20.706808495224756,1.763127635109237,9.0025,158.72556535070908,1.0869565217391304,17150.0
2026-04-13,Facebook,Growify | MOF & BOF | Sale | India +intl,814.88,0.0,107,4818,0.0,0.0,2.220838522208385,7.615700934579439,169.1324200913242,0.0,
2026-04-13,Facebook,Growify | MOF & BOF | Sale | India +intl,2298.37,33250.0,1168,21315,1.0,14.46677427916306,5.479709125029323,1.9677825342465753,107.82875908984282,0.08561643835616438,33250.0
2026-04-13,Facebook,Growify | MOF & BOF | Sale | India +intl,1484.66,0.0,1612,18793,0.0,0.0,8.57766189538658,0.9210049627791563,79.00069174692705,0.0,
2026-04-13,Facebook,Growify | MOF & BOF | Sale | India +intl,2560.66,0.0,2094,35711,0.0,0.0,5.863739464030691,1.2228557784145175,71.70507686707177,0.0,
2026-04-13,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-13,Facebook,Growify | TOF | Sale | India,6561.82,0.0,608,16947,0.0,0.0,3.5876556322652977,10.792467105263157,387.1965539623532,0.0,
2026-04-13,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-13,Facebook,Growify | TOF | Sale | India,3.21,0.0,3,30,0.0,0.0,10.0,1.07,107.0,0.0,
2026-04-13,Facebook,Growify | TOF | Sale | India,64.03,0.0,5,84,0.0,0.0,5.952380952380952,12.806000000000001,762.2619047619048,0.0,
2026-04-13,Facebook,Growify | TOF | Sale | India,449.96,112520.6,17,934,1.0,250.06800604498181,1.8201284796573876,26.468235294117648,481.7558886509636,5.88235294117647,112520.6
2026-04-13,Facebook,Growify | TOF | Sale | India,284.25,0.0,13,355,0.0,0.0,3.6619718309859155,21.865384615384617,800.7042253521128,0.0,
2026-04-13,Facebook,Growify | TOF | Sale | India,3160.93,3850.0,458,9187,1.0,1.21799596954061,4.985305322738653,6.901593886462882,344.0655273756394,0.21834061135371177,3850.0
2026-04-13,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0,,,,,,
2026-04-13,Facebook,Growify | TOF | Sale | US,1085.4,0.0,34,414,0.0,0.0,8.212560386473431,31.923529411764708,2621.739130434783,0.0,
2026-04-13,Facebook,Growify | TOF | Sale | US,2520.41,0.0,13,628,0.0,0.0,2.0700636942675157,193.87769230769229,4013.391719745223,0.0,
2026-04-13,Facebook,Growify | TOF | Sale | US,1369.89,0.0,28,550,0.0,0.0,5.090909090909091,48.924642857142864,2490.709090909091,0.0,
2026-04-13,Facebook,Growify | TOF | Sales | India | Open,364.6,0.0,171,20667,0.0,0.0,0.8274060095804907,2.1321637426900586,17.641650941113856,0.0,
2026-04-13,Facebook,Growify | TOF | Sales | India | Open,489.8,0.0,23,1906,0.0,0.0,1.2067156348373556,21.295652173913044,256.9779643231899,0.0,
2026-04-13,Facebook,Growify | TOF | Sales | India | Open,1752.11,0.0,138,4850,0.0,0.0,2.845360824742268,12.696449275362317,361.25979381443295,0.0,
2026-04-13,Facebook,Growify | TOF | Traffic | India,1.34,0.0,0,83,0.0,0.0,0.0,,16.144578313253014,,
2026-04-13,Facebook,Growify | TOF | Traffic | India,48.57,0.0,88,859,0.0,0.0,10.244470314318974,0.5519318181818181,56.542491268917345,0.0,
2026-04-13,Facebook,Growify | TOF | Traffic | India,428.29,0.0,463,64703,0.0,0.0,0.7155773302628936,0.9250323974082074,6.61932213344049,0.0,
2026-04-14,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,0.0,0.0,0,0,0.0,,,,,,
2026-04-14,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,0.0,0.0,0,0,0.0,,,,,,
2026-04-14,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-04-14,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-04-14,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-04-14,Facebook,Growify | MOF & BOF | Sale | India +intl,886.3,0.0,98,4843,0.0,0.0,2.023539128639273,9.043877551020408,183.0064009911212,0.0,
2026-04-14,Facebook,Growify | MOF & BOF | Sale | India +intl,838.67,0.0,125,5174,0.0,0.0,2.415925782759954,6.709359999999999,162.09315809818324,0.0,
2026-04-14,Facebook,Growify | MOF & BOF | Sale | India +intl,2465.7,0.0,1301,27975,0.0,0.0,4.650580875781948,1.8952344350499615,88.13941018766755,0.0,
2026-04-14,Facebook,Growify | MOF & BOF | Sale | India +intl,1480.88,51450.0,1546,16205,1.0,34.74285559937334,9.540265350200555,0.9578783958602847,91.38414069731566,0.0646830530401035,51450.0
2026-04-14,Facebook,Growify | MOF & BOF | Sale | India +intl,2392.37,38150.0,2017,33872,1.0,15.946530009990095,5.954770902220123,1.1861031234506692,70.62972366556447,0.04957858205255329,38150.0
2026-04-14,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-14,Facebook,Growify | TOF | Sale | India,6821.36,0.0,870,29967,0.0,0.0,2.9031935128641506,7.8406436781609194,227.62905863116092,0.0,
2026-04-14,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-14,Facebook,Growify | TOF | Sale | India,159.7,0.0,9,140,0.0,0.0,6.428571428571428,17.744444444444444,1140.7142857142856,0.0,
2026-04-14,Facebook,Growify | TOF | Sale | India,488.33,0.0,26,1059,0.0,0.0,2.4551463644948064,18.781923076923075,461.123701605288,0.0,
2026-04-14,Facebook,Growify | TOF | Sale | India,2875.58,0.0,415,9725,0.0,0.0,4.267352185089974,6.92910843373494,295.68946015424166,0.0,
2026-04-14,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0,,,,,,
2026-04-14,Facebook,Growify | TOF | Sale | US,1865.82,0.0,37,827,0.0,0.0,4.474002418379685,50.427567567567564,2256.130592503023,0.0,
2026-04-14,Facebook,Growify | TOF | Sale | US,1432.14,0.0,21,524,0.0,0.0,4.007633587786259,68.19714285714286,2733.091603053435,0.0,
2026-04-14,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0,,,,,,
2026-04-14,Facebook,Growify | TOF | Sales | India | Open,197.7,0.0,103,11639,0.0,0.0,0.8849557522123894,1.9194174757281552,16.985995360426152,0.0,
2026-04-14,Facebook,Growify | TOF | Sales | India | Open,511.18,34300.0,18,1893,2.0,67.09965178606362,0.9508716323296356,28.39888888888889,270.0369783412573,11.11111111111111,17150.0
2026-04-14,Facebook,Growify | TOF | Sales | India | Open,1802.98,30100.0,115,5637,1.0,16.694583411906954,2.0400922476494587,15.678086956521739,319.84743657974104,0.8695652173913043,30100.0
2026-04-14,Facebook,Growify | TOF | Traffic | India,34.68,0.0,60,677,0.0,0.0,8.862629246676514,0.578,51.22599704579025,0.0,
2026-04-14,Facebook,Growify | TOF | Traffic | India,485.62,0.0,588,73804,0.0,0.0,0.7967047856484744,0.8258843537414966,6.579860170180478,0.0,
2026-04-15,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,0.0,0.0,0,0,0.0,,,,,,
2026-04-15,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,0.0,0.0,0,0,0.0,,,,,,
2026-04-15,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-04-15,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-04-15,Facebook,Growify | MOF & BOF | Sale | India +intl,1197.57,0.0,109,6288,0.0,0.0,1.7334605597964376,10.986880733944954,190.45324427480915,0.0,
2026-04-15,Facebook,Growify | MOF & BOF | Sale | India +intl,904.07,0.0,90,4841,0.0,0.0,1.8591200165255113,10.045222222222224,186.75273703780212,0.0,
2026-04-15,Facebook,Growify | MOF & BOF | Sale | India +intl,2208.61,15813.0,940,18064,2.0,7.1597067839048085,5.203720106288752,2.3495851063829787,122.26583259521702,0.2127659574468085,7906.5
2026-04-15,Facebook,Growify | MOF & BOF | Sale | India +intl,1847.72,0.0,1555,15040,0.0,0.0,10.33909574468085,1.1882443729903538,122.85372340425532,0.0,
2026-04-15,Facebook,Growify | MOF & BOF | Sale | India +intl,2174.12,7000.0,1895,28857,1.0,3.219693485180211,6.5668641923969915,1.1472928759894458,75.34116505527255,0.05277044854881266,7000.0
2026-04-15,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0,,,,,,
2026-04-15,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-15,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-15,Facebook,Growify | TOF | Sale | India,11196.26,33180.0,774,33275,1.0,2.9634895938465164,2.326070623591285,14.46545219638243,336.476634109692,0.12919896640826875,33180.0
2026-04-15,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-15,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-15,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-15,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-15,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0,,,,,,
2026-04-15,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0,,,,,,
2026-04-15,Facebook,Growify | TOF | Sales | India | Open,517.26,0.0,117,15157,0.0,0.0,0.7719205647555585,4.421025641025641,34.12680609619317,0.0,
2026-04-15,Facebook,Growify | TOF | Sales | India | Open,713.2,0.0,10,1495,0.0,0.0,0.6688963210702341,71.32000000000001,477.056856187291,0.0,
2026-04-15,Facebook,Growify | TOF | Sales | India | Open,1425.86,0.0,81,3624,0.0,0.0,2.2350993377483444,17.603209876543207,393.4492273730684,0.0,
2026-04-15,Facebook,Growify | TOF | Traffic | India,1.04,0.0,0,60,0.0,0.0,0.0,,17.333333333333332,,
2026-04-15,Facebook,Growify | TOF | Traffic | India,11.45,0.0,11,145,0.0,0.0,7.586206896551724,1.0409090909090908,78.9655172413793,0.0,
2026-04-15,Facebook,Growify | TOF | Traffic | India,476.27,0.0,520,74911,0.0,0.0,0.694157066385444,0.9159038461538461,6.357811269372989,0.0,
2026-04-16,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,0.0,0.0,0,0,0.0,,,,,,
2026-04-16,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-04-16,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-04-16,Facebook,Growify | MOF & BOF | Sale | India +intl,1025.0,0.0,119,9902,0.0,0.0,1.2017774187032921,8.61344537815126,103.51444152696425,0.0,
2026-04-16,Facebook,Growify | MOF & BOF | Sale | India +intl,891.05,0.0,102,5297,0.0,0.0,1.9256182744949975,8.735784313725489,168.2178591655654,0.0,
2026-04-16,Facebook,Growify | MOF & BOF | Sale | India +intl,2273.29,12950.0,2050,32147,1.0,5.69658952443375,6.376955859022615,1.108921951219512,70.71546334028059,0.04878048780487805,12950.0
2026-04-16,Facebook,Growify | MOF & BOF | Sale | India +intl,1817.59,0.0,1599,17304,0.0,0.0,9.240638002773926,1.1367041901188242,105.03871937124363,0.0,
2026-04-16,Facebook,Growify | MOF & BOF | Sale | India +intl,2573.77,0.0,2283,35889,0.0,0.0,6.361280615230293,1.1273631187034603,71.7147315333389,0.0,
2026-04-16,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0,,,,,,
2026-04-16,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-16,Facebook,Growify | TOF | Sale | India,15372.62,0.0,1452,75417,0.0,0.0,1.9252953578105734,10.587203856749312,203.83494437593646,0.0,
2026-04-16,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-16,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-16,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-16,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-16,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0,,,,,,
2026-04-16,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0,,,,,,
2026-04-16,Facebook,Growify | TOF | Sales | India | Open,316.9,0.0,134,16957,0.0,0.0,0.7902341216016984,2.3649253731343283,18.688447248923747,0.0,
2026-04-16,Facebook,Growify | TOF | Sales | India | Open,261.209999,0.0,7,1061,0.0,0.0,0.6597549481621112,37.31571414285714,246.19227049952875,0.0,
2026-04-16,Facebook,Growify | TOF | Sales | India | Open,1933.93,0.0,134,5496,0.0,0.0,2.438136826783115,14.432313432835821,351.87954876273653,0.0,
2026-04-16,Facebook,Growify | TOF | Traffic | India,575.35,0.0,747,96882,0.0,0.0,0.7710410602588715,0.7702141900937082,5.938667657562809,0.0,
2026-04-17,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,0.0,0.0,0,0,0.0,,,,,,
2026-04-17,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-04-17,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0,,,,,,
2026-04-17,Facebook,Growify | MOF & BOF | Sale | India +intl,134.76,0.0,16,622,0.0,0.0,2.572347266881029,8.4225,216.65594855305466,0.0,
2026-04-17,Facebook,Growify | MOF & BOF | Sale | India +intl,414.26,0.0,56,2795,0.0,0.0,2.003577817531306,7.3975,148.21466905187836,0.0,
2026-04-17,Facebook,Growify | MOF & BOF | Sale | India +intl,196.2,0.0,20,831,0.0,0.0,2.406738868832732,9.809999999999999,236.10108303249098,0.0,
2026-04-17,Facebook,Growify | MOF & BOF | Sale | India +intl,1314.36,0.0,901,17768,0.0,0.0,5.070914002701485,1.4587791342952274,73.9734353894642,0.0,
2026-04-17,Facebook,Growify | MOF & BOF | Sale | India +intl,1115.92,0.0,741,7095,0.0,0.0,10.443974630021142,1.505964912280702,157.28259337561664,0.0,
2026-04-17,Facebook,Growify | MOF & BOF | Sale | India +intl,1471.48,3570.0,1311,19862,1.0,2.4261287954984097,6.600543751888027,1.1224103737604882,74.08518779579096,0.07627765064836003,3570.0
2026-04-17,Facebook,Growify | MOF & BOF | Sale | India +intl,3.71,0.0,0,10,0.0,0.0,0.0,,371.0,,
2026-04-17,Facebook,Growify | TOF | Sale | India,8346.57,0.0,838,48145,0.0,0.0,1.7405753453110395,9.960107398568018,173.36317374597567,0.0,
2026-04-17,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-17,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0,,,,,,
2026-04-17,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0,,,,,,
2026-04-17,Facebook,Growify | TOF | Sales | India | Open,48.62,30150.0,17,1567,1.0,620.1151789387084,1.0848755583918315,2.86,31.02744097000638,5.88235294117647,30150.0
2026-04-17,Facebook,Growify | TOF | Sales | India | Open,56.84,0.0,2,190,0.0,0.0,1.0526315789473684,28.42,299.15789473684214,0.0,
2026-04-17,Facebook,Growify | TOF | Sales | India | Open,1378.35,0.0,226,5900,0.0,0.0,3.830508474576271,6.098893805309734,233.6186440677966,0.0,
