Date,Platform,Campaign,Spend (INR),Revenue (INR),Clicks,Impressions,Purchases
2026-03-06,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0
2026-03-06,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0
2026-03-06,Facebook,Growify | TOF | Sales | India,0.0,0.0,0,0,0.0
2026-03-07,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,873.66,0.0,439,7228,0.0
2026-03-07,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,1060.68,0.0,86,1532,0.0
2026-03-07,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,17.69,0.0,1,6,0.0
2026-03-07,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,68.46,0.0,2,20,0.0
2026-03-07,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,1088.48,0.0,51,532,0.0
2026-03-07,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,103.37,0.0,8,124,0.0
2026-03-07,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,151.15,0.0,14,81,0.0
2026-03-07,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,619.13,0.0,51,485,0.0
2026-03-07,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,443.67,0.0,53,387,0.0
2026-03-07,Facebook,Growify | 3rd Feb | Sale | ABO | Targeting,191.45,0.0,25,1402,0.0
2026-03-07,Facebook,Growify | Engagement | India,0.0,0.0,0,0,0.0
2026-03-07,Facebook,Growify | Engagement | India,0.0,0.0,0,0,0.0
2026-03-07,Facebook,Growify | MOF & BOF | Sale | India +intl,1560.32,0.0,3552,87396,0.0
2026-03-07,Facebook,Growify | MOF & BOF | Sale | India +intl,1179.22,0.0,3320,39060,0.0
2026-03-07,Facebook,Growify | TOF | Sale | INDIA,22.15,0.0,8,672,0.0
2026-03-07,Facebook,Growify | TOF | Sale | INDIA,95.54,0.0,134,5063,0.0
2026-03-07,Facebook,Growify | TOF | Sale | INDIA,941.7,0.0,2244,55256,0.0
2026-03-07,Facebook,Growify | TOF | Sale | INDIA,82.56,0.0,15,440,0.0
2026-03-07,Facebook,Growify | TOF | Sale | INDIA,3.49,0.0,1,165,0.0
2026-03-07,Facebook,Growify | TOF | Sale | INDIA,825.36,0.0,413,29488,0.0
2026-03-07,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-07,Facebook,Growify | TOF | Sale | INDIA,35.95,0.0,15,1283,0.0
2026-03-07,Facebook,Growify | TOF | Sale | INDIA,1059.64,0.0,1605,55931,0.0
2026-03-07,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-07,Facebook,Growify | TOF | Sale | INDIA,59.58,0.0,116,2821,0.0
2026-03-07,Facebook,Growify | TOF | Sale | INDIA,0.99,0.0,1,76,0.0
2026-03-07,Facebook,Growify | TOF | Sale | INDIA,11.22,0.0,4,289,0.0
2026-03-07,Facebook,Growify | TOF | Sale | INDIA,1319.55,0.0,541,21196,0.0
2026-03-07,Facebook,Growify | TOF | Sale | India,41.39,0.0,10,323,0.0
2026-03-07,Facebook,Growify | TOF | Sale | India,1459.78,0.0,3335,36949,0.0
2026-03-07,Facebook,Growify | TOF | Sale | India,24.85,0.0,3,572,0.0
2026-03-07,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-07,Facebook,Growify | TOF | Sale | India,1995.37,15750.0,865,17989,1.0
2026-03-07,Facebook,Growify | TOF | Sale | India,5.21,0.0,0,26,0.0
2026-03-07,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-07,Facebook,Growify | TOF | Sale | India,1199.94,0.0,11183,64858,0.0
2026-03-07,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-07,Facebook,Growify | TOF | Sale | India,16.719999,0.0,2,165,0.0
2026-03-07,Facebook,Growify | TOF | Sale | India,889.41,0.0,236,6566,0.0
2026-03-07,Facebook,Growify | TOF | Sale | India,1720.78,15750.0,1827,21470,1.0
2026-03-07,Facebook,Growify | TOF | Sale | India,2451.42,0.0,2372,32252,0.0
2026-03-07,Facebook,Growify | TOF | Sale | India,24.9,0.0,9,172,0.0
2026-03-07,Facebook,Growify | TOF | Sale | India,46.73,0.0,20,402,0.0
2026-03-07,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0
2026-03-08,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,151.71,8050.0,85,1105,1.0
2026-03-08,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,355.28,0.0,30,534,0.0
2026-03-08,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,144.53,0.0,14,142,0.0
2026-03-08,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,373.58,0.0,25,218,0.0
2026-03-08,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,22.82,0.0,1,19,0.0
2026-03-08,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,16.85,0.0,3,18,0.0
2026-03-08,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0
2026-03-08,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,186.58,0.0,24,155,0.0
2026-03-08,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,153.83,0.0,14,165,0.0
2026-03-08,Facebook,Growify | 3rd Feb | Sale | ABO | Targeting,41.94,0.0,5,334,0.0
2026-03-08,Facebook,Growify | MOF & BOF | Sale | India +intl,194.44,0.0,406,9726,0.0
2026-03-08,Facebook,Growify | MOF & BOF | Sale | India +intl,84.25,0.0,217,2188,0.0
2026-03-08,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-08,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-08,Facebook,Growify | TOF | Sale | INDIA,143.4,0.0,299,8539,0.0
2026-03-08,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-08,Facebook,Growify | TOF | Sale | INDIA,125.98,0.0,93,7050,0.0
2026-03-08,Facebook,Growify | TOF | Sale | INDIA,143.01,0.0,202,6911,0.0
2026-03-08,Facebook,Growify | TOF | Sale | INDIA,2.57,0.0,0,36,0.0
2026-03-08,Facebook,Growify | TOF | Sale | INDIA,136.1,0.0,64,1816,0.0
2026-03-08,Facebook,Growify | TOF | Sale | India,224.65,0.0,347,4725,0.0
2026-03-08,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-08,Facebook,Growify | TOF | Sale | India,254.87,0.0,67,1081,0.0
2026-03-08,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-08,Facebook,Growify | TOF | Sale | India,140.13,0.0,1232,7064,0.0
2026-03-08,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-08,Facebook,Growify | TOF | Sale | India,177.91,0.0,77,2170,0.0
2026-03-08,Facebook,Growify | TOF | Sale | India,115.43,0.0,195,2493,0.0
2026-03-08,Facebook,Growify | TOF | Sale | India,222.08,0.0,239,3993,0.0
2026-03-08,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-08,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-09,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,105.4,0.0,40,557,0.0
2026-03-09,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,124.94,0.0,9,178,0.0
2026-03-09,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,104.39,0.0,12,95,0.0
2026-03-09,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0
2026-03-09,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,283.01,0.0,16,103,0.0
2026-03-09,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,2.98,0.0,0,3,0.0
2026-03-09,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,49.94,0.0,1,29,0.0
2026-03-09,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,21.48,0.0,4,27,0.0
2026-03-09,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,108.52,0.0,17,92,0.0
2026-03-09,Facebook,Growify | 3rd Feb | Sale | ABO | Targeting,103.32,0.0,10,464,0.0
2026-03-09,Facebook,Growify | MOF & BOF | Sale | India +intl,261.62,0.0,600,13266,0.0
2026-03-09,Facebook,Growify | MOF & BOF | Sale | India +intl,764.24,0.0,1925,24678,0.0
2026-03-09,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-03-09,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-09,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-09,Facebook,Growify | TOF | Sale | INDIA,360.44,0.0,785,19019,0.0
2026-03-09,Facebook,Growify | TOF | Sale | INDIA,0.02,0.0,0,2,0.0
2026-03-09,Facebook,Growify | TOF | Sale | INDIA,200.27,0.0,187,17556,0.0
2026-03-09,Facebook,Growify | TOF | Sale | INDIA,303.84,0.0,470,14839,0.0
2026-03-09,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-09,Facebook,Growify | TOF | Sale | INDIA,0.17,0.0,0,3,0.0
2026-03-09,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-09,Facebook,Growify | TOF | Sale | INDIA,314.5,0.0,172,4158,0.0
2026-03-09,Facebook,Growify | TOF | Sale | India,1793.23,14350.0,3904,47515,1.0
2026-03-09,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-09,Facebook,Growify | TOF | Sale | India,1166.72,0.0,732,11620,0.0
2026-03-09,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-09,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-09,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-09,Facebook,Growify | TOF | Sale | India,235.43,0.0,50,1614,0.0
2026-03-09,Facebook,Growify | TOF | Sale | India,1271.44,0.0,2419,33863,0.0
2026-03-09,Facebook,Growify | TOF | Sale | India,991.05,0.0,1311,22610,0.0
2026-03-09,Facebook,Growify | TOF | Sale | US,0.0,0.0,0,0,0.0
2026-03-10,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,1296.15,0.0,492,6634,0.0
2026-03-10,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,91.12,0.0,7,106,0.0
2026-03-10,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,834.21,0.0,100,1214,0.0
2026-03-10,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,3.31,0.0,0,3,0.0
2026-03-10,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,12.52,0.0,2,3,0.0
2026-03-10,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,42.03,0.0,4,19,0.0
2026-03-10,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,933.94,0.0,55,429,0.0
2026-03-10,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0
2026-03-10,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,8.76,0.0,2,12,0.0
2026-03-10,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,4.52,0.0,0,4,0.0
2026-03-10,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,491.58,0.0,56,498,0.0
2026-03-10,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,518.84,0.0,24,294,0.0
2026-03-10,Facebook,Growify | 3rd Feb | Sale | ABO | Targeting,214.49,0.0,3,759,0.0
2026-03-10,Facebook,Growify | Engagement | India,1167.34,0.0,35,1919,0.0
2026-03-10,Facebook,Growify | Engagement | India,63.87,0.0,1,162,0.0
2026-03-10,Facebook,Growify | Engagement | India,1013.83,0.0,42,2455,0.0
2026-03-10,Facebook,Growify | Engagement | India,1706.1,0.0,145,16979,0.0
2026-03-10,Facebook,Growify | MOF & BOF | Sale | India +intl,4.77,0.0,6,48,0.0
2026-03-10,Facebook,Growify | MOF & BOF | Sale | India +intl,3169.53,0.0,6739,100715,0.0
2026-03-10,Facebook,Growify | TOF | Sale | INDIA,45.62,0.0,9,407,0.0
2026-03-10,Facebook,Growify | TOF | Sale | INDIA,11.57,0.0,12,817,0.0
2026-03-10,Facebook,Growify | TOF | Sale | INDIA,784.29,0.0,1207,23547,0.0
2026-03-10,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-10,Facebook,Growify | TOF | Sale | INDIA,2.85,0.0,0,503,0.0
2026-03-10,Facebook,Growify | TOF | Sale | INDIA,768.48,0.0,451,36632,0.0
2026-03-10,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,1,0.0
2026-03-10,Facebook,Growify | TOF | Sale | INDIA,52.58,0.0,10,600,0.0
2026-03-10,Facebook,Growify | TOF | Sale | INDIA,691.46,0.0,766,26464,0.0
2026-03-10,Facebook,Growify | TOF | Sale | INDIA,29.04,0.0,26,438,0.0
2026-03-10,Facebook,Growify | TOF | Sale | INDIA,10.69,0.0,1,87,0.0
2026-03-10,Facebook,Growify | TOF | Sale | INDIA,803.97,0.0,301,6330,0.0
2026-03-10,Facebook,Growify | TOF | Sale | INDIA,0.18,0.0,0,2,0.0
2026-03-10,Facebook,Growify | TOF | Sale | India,16.579999,0.0,10,281,0.0
2026-03-10,Facebook,Growify | TOF | Sale | India,1653.899999,0.0,3488,38436,0.0
2026-03-10,Facebook,Growify | TOF | Sale | India,0.050001,0.0,0,10,0.0
2026-03-10,Facebook,Growify | TOF | Sale | India,785.62,0.0,113,11872,0.0
2026-03-10,Facebook,Growify | TOF | Sale | India,1041.359999,0.0,552,30169,0.0
2026-03-10,Facebook,Growify | TOF | Sale | India,1143.08,0.0,705,24443,0.0
2026-03-10,Facebook,Growify | TOF | Sale | India,11.58,0.0,4,410,0.0
2026-03-10,Facebook,Growify | TOF | Sale | India,1543.62,0.0,639,7143,0.0
2026-03-10,Facebook,Growify | TOF | Sale | India,0.96,0.0,0,3,0.0
2026-03-10,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-10,Facebook,Growify | TOF | Sale | India,91.86,0.0,10,299,0.0
2026-03-10,Facebook,Growify | TOF | Sale | India,1181.76,0.0,208,4696,0.0
2026-03-10,Facebook,Growify | TOF | Sale | India,1148.79,0.0,1916,22389,0.0
2026-03-10,Facebook,Growify | TOF | Sale | India,3267.37,10350.0,2341,31950,1.0
2026-03-10,Facebook,Growify | TOF | Sale | India,46.63,0.0,8,211,0.0
2026-03-10,Facebook,Growify | TOF | Sale | India,39.41,0.0,15,475,0.0
2026-03-11,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,654.29,0.0,177,2386,0.0
2026-03-11,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,1053.13,0.0,399,8544,0.0
2026-03-11,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,865.18,0.0,51,790,0.0
2026-03-11,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.25,0.0,0,1,0.0
2026-03-11,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,596.03,0.0,25,308,0.0
2026-03-11,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,228.56,0.0,28,206,0.0
2026-03-11,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,527.0,0.0,18,211,0.0
2026-03-11,Facebook,Growify | 3rd Feb | Sale | ABO | Targeting,47.22,0.0,1,305,0.0
2026-03-11,Facebook,Growify | 3rd Feb | Sale | ABO | Targeting,12.22,0.0,2,50,0.0
2026-03-11,Facebook,Growify | Engagement | India,160.22,0.0,4,324,0.0
2026-03-11,Facebook,Growify | Engagement | India,1724.24,0.0,64,3397,0.0
2026-03-11,Facebook,Growify | Engagement | India,410.18,0.0,47,4496,0.0
2026-03-11,Facebook,Growify | Engagement | India,935.09,0.0,109,11363,0.0
2026-03-11,Facebook,Growify | MOF & BOF | Sale | India +intl,1605.83,0.0,2503,47790,0.0
2026-03-11,Facebook,Growify | MOF & BOF | Sale | India +intl,1247.17,0.0,1990,26875,0.0
2026-03-11,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-03-11,Facebook,Growify | TOF | Sale | INDIA,0.21,0.0,0,5,0.0
2026-03-11,Facebook,Growify | TOF | Sale | INDIA,0.21,0.0,1,20,0.0
2026-03-11,Facebook,Growify | TOF | Sale | INDIA,304.58,0.0,358,8348,0.0
2026-03-11,Facebook,Growify | TOF | Sale | INDIA,14.32,0.0,0,107,0.0
2026-03-11,Facebook,Growify | TOF | Sale | INDIA,273.94,0.0,145,10917,0.0
2026-03-11,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-11,Facebook,Growify | TOF | Sale | INDIA,312.26,0.0,188,8577,0.0
2026-03-11,Facebook,Growify | TOF | Sale | INDIA,4.48,0.0,1,161,0.0
2026-03-11,Facebook,Growify | TOF | Sale | INDIA,460.53,0.0,113,2209,0.0
2026-03-11,Facebook,Growify | TOF | Sale | India,695.48,0.0,214,6506,0.0
2026-03-11,Facebook,Growify | TOF | Sale | India,514.65,0.0,987,11712,0.0
2026-03-11,Facebook,Growify | TOF | Sale | India,6.58,0.0,3,33,0.0
2026-03-11,Facebook,Growify | TOF | Sale | India,1112.89,0.0,607,43857,0.0
2026-03-11,Facebook,Growify | TOF | Sale | India,993.68,0.0,497,19120,0.0
2026-03-11,Facebook,Growify | TOF | Sale | India,1143.85,0.0,869,17330,0.0
2026-03-11,Facebook,Growify | TOF | Sale | India,0.01,0.0,0,1,0.0
2026-03-11,Facebook,Growify | TOF | Sale | India,648.21,0.0,238,2903,0.0
2026-03-11,Facebook,Growify | TOF | Sale | India,1043.56,0.0,93,6241,0.0
2026-03-11,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-11,Facebook,Growify | TOF | Sale | India,607.02,0.0,662,9147,0.0
2026-03-11,Facebook,Growify | TOF | Sale | India,1577.29,0.0,947,14313,0.0
2026-03-11,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-11,Facebook,Growify | TOF | Sale | India,0.05,0.0,0,1,0.0
2026-03-11,Facebook,Growify | TOF | Sale | US,84.05,0.0,0,30,0.0
2026-03-11,Facebook,Growify | TOF | Sale | US,462.97,0.0,7,175,0.0
2026-03-11,Facebook,Growify | TOF | Sale | US,933.24,0.0,28,425,0.0
2026-03-11,Facebook,Growify | TOF | Sale | US,1.07,0.0,0,4,0.0
2026-03-11,Facebook,Growify | TOF | Sales | India,550.09,0.0,822,5275,0.0
2026-03-11,Facebook,Growify | TOF | Sales | India,0.0,0.0,0,0,0.0
2026-03-11,Facebook,Growify | TOF | Sales | India,25.46,0.0,25,481,0.0
2026-03-12,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,0.0,0.0,0,0,0.0
2026-03-12,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,1551.2,9800.0,830,19587,1.0
2026-03-12,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0
2026-03-12,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0
2026-03-12,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0
2026-03-12,Facebook,Growify | 3rd Feb | Sale | ABO | Targeting,4.43,0.0,0,25,0.0
2026-03-12,Facebook,Growify | 3rd Feb | Sale | ABO | Targeting,0.61,0.0,1,3,0.0
2026-03-12,Facebook,Growify | MOF & BOF | Sale | India +intl,1148.93,10350.0,2668,59112,1.0
2026-03-12,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-03-12,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-12,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-12,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-12,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-12,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-12,Facebook,Growify | TOF | Sale | India,977.6,0.0,598,33374,0.0
2026-03-12,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-12,Facebook,Growify | TOF | Sale | India,787.06,0.0,735,45350,0.0
2026-03-12,Facebook,Growify | TOF | Sale | India,813.01,0.0,946,42865,0.0
2026-03-12,Facebook,Growify | TOF | Sale | India,906.87,0.0,882,27161,0.0
2026-03-12,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-12,Facebook,Growify | TOF | Sale | India,1880.13,0.0,245,18249,0.0
2026-03-12,Facebook,Growify | TOF | Sale | India,0.03,0.0,0,8,0.0
2026-03-12,Facebook,Growify | TOF | Sale | India,0.03,0.0,0,5,0.0
2026-03-12,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-12,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-12,Facebook,Growify | TOF | Sale | US,102.36,0.0,3,41,0.0
2026-03-12,Facebook,Growify | TOF | Sale | US,181.5,0.0,12,125,0.0
2026-03-12,Facebook,Growify | TOF | Sale | US,2110.87,0.0,71,957,0.0
2026-03-12,Facebook,Growify | TOF | Sales | India,890.77,0.0,1962,19871,0.0
2026-03-12,Facebook,Growify | TOF | Sales | India,0.0,0.0,0,0,0.0
2026-03-12,Facebook,Growify | TOF | Sales | India,100.67,0.0,105,4850,0.0
2026-03-13,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,0.0,0.0,0,0,0.0
2026-03-13,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,2411.6,9800.0,750,15702,1.0
2026-03-13,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,1023.16,0.0,82,1441,0.0
2026-03-13,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,26255.0,0,0,1.0
2026-03-13,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,49.43,0.0,9,78,0.0
2026-03-13,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0
2026-03-13,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0
2026-03-13,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0
2026-03-13,Facebook,Growify | 3rd Feb | Sale | ABO | Targeting,11.41,0.0,2,32,0.0
2026-03-13,Facebook,Growify | MOF & BOF | Sale | India +intl,2332.53,0.0,4455,85838,0.0
2026-03-13,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-03-13,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-13,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-13,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-13,Facebook,Growify | TOF | Sale | India,987.11,0.0,580,16413,0.0
2026-03-13,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-13,Facebook,Growify | TOF | Sale | India,549.49,0.0,282,14890,0.0
2026-03-13,Facebook,Growify | TOF | Sale | India,25.58,0.0,10,684,0.0
2026-03-13,Facebook,Growify | TOF | Sale | India,688.66,0.0,824,23059,0.0
2026-03-13,Facebook,Growify | TOF | Sale | India,763.62,0.0,1016,13282,0.0
2026-03-13,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-13,Facebook,Growify | TOF | Sale | India,567.43,0.0,47,2727,0.0
2026-03-13,Facebook,Growify | TOF | Sale | India,56.39,0.0,1,101,0.0
2026-03-13,Facebook,Growify | TOF | Sale | India,661.89,0.0,49,1134,0.0
2026-03-13,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-13,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-13,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-13,Facebook,Growify | TOF | Sale | US,29.63,0.0,0,15,0.0
2026-03-13,Facebook,Growify | TOF | Sale | US,231.16,0.0,5,116,0.0
2026-03-13,Facebook,Growify | TOF | Sale | US,4407.99,0.0,79,1319,0.0
2026-03-13,Facebook,Growify | TOF | Sales | India,905.3,0.0,714,5742,0.0
2026-03-13,Facebook,Growify | TOF | Sales | India,11.26,0.0,16,309,0.0
2026-03-14,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,0.0,0.0,0,0,0.0
2026-03-14,Facebook,Conv | Tof | Multi Category | Ind | Direct | Growify | LAL,1722.85,0.0,387,8226,0.0
2026-03-14,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,3450.0,0.0,180,3423,0.0
2026-03-14,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,93.01,0.0,5,67,0.0
2026-03-14,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,105.09,0.0,5,129,0.0
2026-03-14,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0
2026-03-14,Facebook,Conv | Tof | Multicategory | INT | Direct | Growify,0.0,0.0,0,0,0.0
2026-03-14,Facebook,Growify | MOF & BOF | Sale | India +intl,1817.43,5400.0,2701,50868,1.0
2026-03-14,Facebook,Growify | MOF & BOF | Sale | India +intl,0.0,0.0,0,0,0.0
2026-03-14,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-14,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-14,Facebook,Growify | TOF | Sale | INDIA,0.0,0.0,0,0,0.0
2026-03-14,Facebook,Growify | TOF | Sale | India,825.15,0.0,670,14671,0.0
2026-03-14,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-14,Facebook,Growify | TOF | Sale | India,0.03,0.0,0,3,0.0
2026-03-14,Facebook,Growify | TOF | Sale | India,29.15,0.0,0,62,0.0
2026-03-14,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-14,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-14,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-14,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
2026-03-14,Facebook,Growify | TOF | Sale | India,0.0,0.0,0,0,0.0
